task,family,model,metric,rule_id,scope,path,line,text,name
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,218,      long sum = 0;,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,220,        sum += win[k];,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,222,"      out.collect(Tuple5.of(in.f0, in.f1, in.f2, in.f3, truncDiv(sum, WIN)));",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,232,"  static class Assemble extends RichFlatMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,239,    public void open(OpenContext ctx) {,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,240,      mliiAt = new HashMap<>();,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,241,      mwiAt = new HashMap<>();,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,242,      thrAt = new HashMap<>();,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,246,"    public void flatMap(Tuple5<Long, Integer, Integer, Integer, Integer> in,",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,248,      long n = in.f0;,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,249,"      mliiAt.put(n, in.f1);",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,250,"      mwiAt.put(n + 3, in.f3);",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,251,"      thrAt.put(n + 4, in.f4);",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,252,      Integer raw = mliiAt.get(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,253,      Integer mwi = mwiAt.get(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,254,      Integer thr = thrAt.get(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,256,        return;,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,258,"      out.collect(Tuple4.of(n, raw - 900, mwi * 5, (mwi - thr * 2) * 5));",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,259,      mliiAt.remove(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,260,      mwiAt.remove(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,261,      thrAt.remove(n);,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,265,"  static class Monitor extends RichMapFunction<Tuple5<Long, Integer, Integer, Integer, Integer>,",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,268,"    public Tuple9<Long, Integer, Integer, Integer, Integer, Integer, Integer, Integer, Integer> map(Tuple5<Long, Integer, Integer, Integer, Integer> in) {",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,269,      int v = in.f3;,
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,270,"      return Tuple9.of(in.f0 + 3, v, v + 1, v + 2, v + 3, v + 4, v + 5, v + 6, v + 7);",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,362,"        env.addSource(new PacedSource(mlii, slots));",
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,363,    src.flatMap(new BandPass(bpCoef)),
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,364,        .flatMap(new Derivative(dCoef)),
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,365,        .flatMap(new SquareMwi()),
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,366,        .map(new Monitor()),
M4,F2,flink,C7,JAVA-C7,BandPass.Derivative.SquareMwi.Threshold.Assemble.Monitor,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,367,"        .addSink(new CanonicalSink(out, family, variant));",
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,15,"DECLARE value INTEGER STREAM A, 1/10 FILE 'f3_a.txt'",
M4,F3,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,15,"DECLARE value INTEGER STREAM A, 1/10 FILE 'f3_a.txt'",
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,16,"DECLARE value INTEGER STREAM B, 1/5 FILE 'f3_b.txt'",
M4,F3,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,16,"DECLARE value INTEGER STREAM B, 1/5 FILE 'f3_b.txt'",
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,17,SELECT * STREAM f3_mix FROM (A>2)#(B>1),
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,18,"SELECT * STREAM f3_win FROM f3_mix@(1,30)",
M4,F3,rql,C3d,RQL-C3d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,18,"SELECT * STREAM f3_win FROM f3_mix@(1,30)",
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,19,SELECT f3_win[0] STREAM f3_out FROM f3_win.avg,
M4,F3,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/rql/core.rql,20,"SELECT f3_mix[0]+0, f3_mix[0]+1, f3_mix[0]+2, f3_mix[0]+3, f3_mix[0]+4, f3_mix[0]+5, f3_mix[0]+6, f3_mix[0]+7 STREAM f3_q FROM f3_mix",
M4,F3,python,C5,PY-C5-CONSTANT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,50,    SHIFT = 5,
M4,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,60,    t0 = time.monotonic_ns(),
M4,F3,python,C1,PY-C1-SLOT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,61,    for r in range(slots):,
M4,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,62,        deadline = t0 + r * INTERVAL_NS,
M4,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,63,        now = time.monotonic_ns(),
M4,F3,python,C1,PY-C1-NESTED,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,75,"        for k in range(WIN - 1, 0, -1):",
M4,F3,python,C5,PY-C5-WARMUP,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,79,        if filled < WIN:,
M4,F3,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,65,            time.sleep((deadline - now) / 1e9),
M4,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,57,    filled = 0,run.filled
M4,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,54,    ia = 0,run.ia
M4,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,55,    ib = 0,run.ib
M4,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,52,    ua = 0,run.ua
M4,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,53,    ub = 0,run.ub
M4,F3,python,C3,PY-C3-WINDOW,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,56,    win = [0] * WIN,run.win
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,45,"def run(a_values, b_values, slots):",
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,46,"    """"""Zwraca listę (logical_index, wartość) dla `slots` zdarzeń scalonych.""""""",
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,47,    UNIT_A = 3,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,48,    UNIT_B = 6,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,49,    INTERVAL_NS = 66_666_667,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,51,    WIN = 30,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,58,    out = [],
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,59,    monitors = [],
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,64,        if now < deadline:,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,66,        if ub <= ua:,
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,74,"        monitors.append((SHIFT + r, [value + j for j in range(8)]))",
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,81,"        out.append((SHIFT + r + 1, avg(win)))",
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,67,            value = b_values[ib],
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,71,            value = a_values[ia],
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,76,            win[k] = win[k - 1],
M4,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/python/core.py,80,            continue,
M4,F3,flink,C5,JAVA-C5-CONSTANT,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,44,    private static final int TAIL = 5;,
M4,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,62,      long t0 = System.nanoTime();,
M4,F3,flink,C1,JAVA-C1,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,63,      for (long r = 0; r < slots && running; r++) {,
M4,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,64,        long deadline = t0 + r * INTERVAL_NS;,
M4,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,65,        long now = System.nanoTime();,
M4,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,68,"          Thread.sleep(sleepNs / 1_000_000L, (int) (sleepNs % 1_000_000L));",
M4,F3,flink,C1,JAVA-C1,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,107,      for (int k = WIN - 1; k > 0; k--) {,
M4,F3,flink,C5,JAVA-C5-WARMUP,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,112,      if (filled < WIN) {,
M4,F3,flink,C1,JAVA-C1,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,116,      for (int k = 0; k < WIN; k++) {,
M4,F3,flink,C3,JAVA-C3-WINDOW,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,96,    private int[] win;,Aggregate.win
M4,F3,flink,C2,JAVA-C2-STATE,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,97,    private int filled;,Aggregate.filled
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,40,"  static class MergedSource extends RichSourceFunction<Tuple2<Long, Integer>> {",
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,41,    private static final long INTERVAL_NS = 66_666_667L;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,42,    private static final int UNIT_A = 3;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,43,    private static final int UNIT_B = 6;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,45,    private final int[] a;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,46,    private final int[] b;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,47,    private final long slots;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,48,    private volatile boolean running = true;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,51,      this.a = a;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,52,      this.b = b;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,53,      this.slots = slots;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,57,"    public void run(SourceContext<Tuple2<Long, Integer>> ctx) throws Exception {",
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,58,      long ua = 0;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,59,      long ub = 0;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,60,      int ia = 0;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,61,      int ib = 0;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,67,          long sleepNs = deadline - now;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,70,        int value;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,72,          value = b[ib];,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,73,          ib = ib + 1;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,74,          ub = ub + UNIT_B;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,76,          value = a[ia];,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,77,          ia = ia + 1;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,78,          ua = ua + UNIT_A;,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,80,"        ctx.collect(Tuple2.of(TAIL + r, value));",
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,85,    public void cancel() {,
M4,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,86,      running = false;,
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,94,"  static class Aggregate extends RichFlatMapFunction<Tuple2<Long, Integer>, Tuple2<Long, Integer>> {",
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,95,    private static final int WIN = 30;,
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,100,    public void open(OpenContext ctx) {,
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,101,      win = new int[WIN];,
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,102,      filled = 0;,
M4,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F3_multirate/flink/F3Multirate.java,106,"    public void flatMap(Tuple2<Long, Integer> in, Collector<Tuple2<Long, Integer>> out) {",
